date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
07:32:09	33750/33750	---M--	200	added ('OK')	image/jpeg	etag:%22178d4fe63e7d41:0%22	https://www.siouxvalleyccu.com/images/footerBG.jpg	C:/Users/adam/Documents/Sites/https___www.siouxvalleyccu.com_/www.siouxvalleyccu.com/images/footerBG.jpg	(from https://www.siouxvalleyccu.com/_inc/style.css?040219)
07:32:09	562/562	---M--	200	added ('OK')	image/svg+xml	etag:%220ab15af4e7d41:0%22	https://www.siouxvalleyccu.com/_inc/cd-top-arrow.svg	C:/Users/adam/Documents/Sites/https___www.siouxvalleyccu.com_/www.siouxvalleyccu.com/_inc/cd-top-arrow.svg	(from https://www.siouxvalleyccu.com/_inc/style.css?040219)
07:32:10	1101/1101	---M--	200	added ('OK')	image/gif	etag:%22a7c8bde83e7d41:0%22	https://www.siouxvalleyccu.com/images/h2bgm.gif	C:/Users/adam/Documents/Sites/https___www.siouxvalleyccu.com_/www.siouxvalleyccu.com/images/h2bgm.gif	(from https://www.siouxvalleyccu.com/_inc/respond.css)
07:32:11	2082/2082	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2251b84ecd3e7d41:0%22	https://www.siouxvalleyccu.com/_inc/flexslider-icon.eot	C:/Users/adam/Documents/Sites/https___www.siouxvalleyccu.com_/www.siouxvalleyccu.com/_inc/flexslider-icon.eot	(from https://www.siouxvalleyccu.com/_inc/flexslider.css)
07:32:11	2082/2082	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2251b84ecd3e7d41:0%22	https://www.siouxvalleyccu.com/_inc/flexslider-icon.eot?	C:/Users/adam/Documents/Sites/https___www.siouxvalleyccu.com_/www.siouxvalleyccu.com/_inc/flexslider-icond41d.eot	(from https://www.siouxvalleyccu.com/_inc/flexslider.css)
07:32:12	1268/1268	---M--	200	added ('OK')	font/x-woff	etag:%2271a6f7bb3e7d41:0%22	https://www.siouxvalleyccu.com/_inc/flexslider-icon.woff	C:/Users/adam/Documents/Sites/https___www.siouxvalleyccu.com_/www.siouxvalleyccu.com/_inc/flexslider-icon.woff	(from https://www.siouxvalleyccu.com/_inc/flexslider.css)
07:32:13	1892/1892	---M--	200	added ('OK')	application/octet-stream	etag:%222aaf44bc3e7d41:0%22	https://www.siouxvalleyccu.com/_inc/flexslider-icon.ttf	C:/Users/adam/Documents/Sites/https___www.siouxvalleyccu.com_/www.siouxvalleyccu.com/_inc/flexslider-icon.ttf	(from https://www.siouxvalleyccu.com/_inc/flexslider.css)
07:32:14	2334/2334	---M--	200	added ('OK')	image/svg+xml	etag:%225ba98cd03e7d41:0%22	https://www.siouxvalleyccu.com/_inc/flexslider-icon.svg	C:/Users/adam/Documents/Sites/https___www.siouxvalleyccu.com_/www.siouxvalleyccu.com/_inc/flexslider-icon.svg	(from https://www.siouxvalleyccu.com/_inc/flexslider.css)
07:32:15	35441/35441	---M--	200	added ('OK')	image/jpeg	etag:%22afef10fd3e7d41:0%22	https://www.siouxvalleyccu.com/images/svccuDT.jpg	C:/Users/adam/Documents/Sites/https___www.siouxvalleyccu.com_/www.siouxvalleyccu.com/images/svccuDT.jpg	(from https://www.siouxvalleyccu.com/locations.php)
07:32:16	37823/37823	---M--	200	added ('OK')	image/jpeg	etag:%22878ea9384e7d41:0%22	https://www.siouxvalleyccu.com/images/svccuLP2.jpg	C:/Users/adam/Documents/Sites/https___www.siouxvalleyccu.com_/www.siouxvalleyccu.com/images/svccuLP2.jpg	(from https://www.siouxvalleyccu.com/locations.php)
07:32:17	32771/32771	---M--	200	added ('OK')	image/jpeg	etag:%229eed3ff3e7d41:0%22	https://www.siouxvalleyccu.com/images/svccuSB2.jpg	C:/Users/adam/Documents/Sites/https___www.siouxvalleyccu.com_/www.siouxvalleyccu.com/images/svccuSB2.jpg	(from https://www.siouxvalleyccu.com/locations.php)
07:32:17	33268/33268	---M--	200	added ('OK')	image/jpeg	etag:%225fbdbed4e7d41:0%22	https://www.siouxvalleyccu.com/images/2019_02_contactUs.jpg	C:/Users/adam/Documents/Sites/https___www.siouxvalleyccu.com_/www.siouxvalleyccu.com/images/2019_02_contactUs.jpg	(from https://www.siouxvalleyccu.com/contactus.php)
07:32:18	65727/65727	---M--	200	added ('OK')	image/jpeg	etag:%22ae73c0ca3e7d41:0%22	https://www.siouxvalleyccu.com/images/2019_02_creditCard.jpg	C:/Users/adam/Documents/Sites/https___www.siouxvalleyccu.com_/www.siouxvalleyccu.com/images/2019_02_creditCard.jpg	(from https://www.siouxvalleyccu.com/creditCard.php)
07:32:19	21642/21642	---M--	200	added ('OK')	text/css	etag:%226a5d140b824d71:0%22	https://www.siouxvalleyccu.com/_inc/style.css	C:/Users/adam/Documents/Sites/https___www.siouxvalleyccu.com_/www.siouxvalleyccu.com/_inc/style.css	(from https://www.siouxvalleyccu.com/index.html)
07:32:20	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Oct%202024%2014:32:19%20GMT	https://www.siouxvalleyccu.com/secondaryPage.html	C:/Users/adam/Documents/Sites/https___www.siouxvalleyccu.com_/www.siouxvalleyccu.com/secondaryPage.61.delayed	(from https://www.siouxvalleyccu.com/index.html)
07:32:20	2222/2222	---M--	200	added ('OK')	image/svg+xml	etag:%2223685ef3e7d41:0%22	https://www.siouxvalleyccu.com/images/LocateATM.svg	C:/Users/adam/Documents/Sites/https___www.siouxvalleyccu.com_/www.siouxvalleyccu.com/images/LocateATM.svg	(from https://www.siouxvalleyccu.com/index.html)
07:32:21	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Oct%202024%2014:32:21%20GMT	https://www.siouxvalleyccu.com/thirdPage.html	C:/Users/adam/Documents/Sites/https___www.siouxvalleyccu.com_/www.siouxvalleyccu.com/thirdPage.63.delayed	(from https://www.siouxvalleyccu.com/index.html)
07:32:22	2693/2693	---M--	200	added ('OK')	image/svg+xml	etag:%22949febf63e7d41:0%22	https://www.siouxvalleyccu.com/images/Newsletters.svg	C:/Users/adam/Documents/Sites/https___www.siouxvalleyccu.com_/www.siouxvalleyccu.com/images/Newsletters.svg	(from https://www.siouxvalleyccu.com/index.html)
07:32:23	3026/3026	---M--	200	added ('OK')	image/svg+xml	etag:%22b37f39e63e7d41:0%22	https://www.siouxvalleyccu.com/images/forms.svg	C:/Users/adam/Documents/Sites/https___www.siouxvalleyccu.com_/www.siouxvalleyccu.com/images/forms.svg	(from https://www.siouxvalleyccu.com/index.html)
07:32:23	4352/4352	---M--	200	added ('OK')	image/svg+xml	etag:%22ac5a5f194e7d41:0%22	https://www.siouxvalleyccu.com/images/ContactUs.svg	C:/Users/adam/Documents/Sites/https___www.siouxvalleyccu.com_/www.siouxvalleyccu.com/images/ContactUs.svg	(from https://www.siouxvalleyccu.com/index.html)
07:32:24	101337/101337	---M--	200	added ('OK')	image/jpeg	etag:%2287c8d2f33e7d41:0%22	https://www.siouxvalleyccu.com/images/mainImage.jpg	C:/Users/adam/Documents/Sites/https___www.siouxvalleyccu.com_/www.siouxvalleyccu.com/images/mainImage.jpg	(from https://www.siouxvalleyccu.com/index.html)
07:32:25	253885/253885	---M--	200	added ('OK')	image/jpeg	etag:%22a5b572394e7d41:0%22	https://www.siouxvalleyccu.com/images/mainImage2.jpg	C:/Users/adam/Documents/Sites/https___www.siouxvalleyccu.com_/www.siouxvalleyccu.com/images/mainImage2.jpg	(from https://www.siouxvalleyccu.com/index.html)
07:32:26	115523/115523	---M--	200	added ('OK')	application/pdf	etag:%22ad59a8394e7d41:0%22	https://www.siouxvalleyccu.com/PDFs/SVPrivacy_Act_Brochure.pdf	C:/Users/adam/Documents/Sites/https___www.siouxvalleyccu.com_/www.siouxvalleyccu.com/PDFs/SVPrivacy_Act_Brochure.pdf	(from https://www.siouxvalleyccu.com/index.html)
07:32:26	35468/35468	---M--	200	added ('OK')	image/jpeg	etag:%224a4e1d73e7d41:0%22	https://www.siouxvalleyccu.com/images/2019_02_loans.jpg	C:/Users/adam/Documents/Sites/https___www.siouxvalleyccu.com_/www.siouxvalleyccu.com/images/2019_02_loans.jpg	(from https://www.siouxvalleyccu.com/loans.php)
07:32:27	38507/38507	---M--	200	added ('OK')	image/jpeg	etag:%22c9453fd64e7d41:0%22	https://www.siouxvalleyccu.com/images/2019_02_debitCard.jpg	C:/Users/adam/Documents/Sites/https___www.siouxvalleyccu.com_/www.siouxvalleyccu.com/images/2019_02_debitCard.jpg	(from https://www.siouxvalleyccu.com/debitCard.php)
07:32:28	72459/72459	---M--	200	added ('OK')	image/jpeg	etag:%226c566dc83e7d41:0%22	https://www.siouxvalleyccu.com/images/2019_02_checkingSaving.jpg	C:/Users/adam/Documents/Sites/https___www.siouxvalleyccu.com_/www.siouxvalleyccu.com/images/2019_02_checkingSaving.jpg	(from https://www.siouxvalleyccu.com/checkingSavings.php)
07:32:29	42225/42225	---M--	200	added ('OK')	image/jpeg	etag:%22e3652cb3e7d41:0%22	https://www.siouxvalleyccu.com/images/2019_02_directDeposit.jpg	C:/Users/adam/Documents/Sites/https___www.siouxvalleyccu.com_/www.siouxvalleyccu.com/images/2019_02_directDeposit.jpg	(from https://www.siouxvalleyccu.com/directDeposit.php)
07:32:30	55167/55167	---M--	200	added ('OK')	image/jpeg	etag:%226c6fb1104e7d41:0%22	https://www.siouxvalleyccu.com/images/2019_02_email.jpg	C:/Users/adam/Documents/Sites/https___www.siouxvalleyccu.com_/www.siouxvalleyccu.com/images/2019_02_email.jpg	(from https://www.siouxvalleyccu.com/emailSignUp.php)
07:32:30	82206/82206	---M--	200	added ('OK')	image/jpeg	etag:%2244bf1dd64e7d41:0%22	https://www.siouxvalleyccu.com/images/2019_02_accounts.jpg	C:/Users/adam/Documents/Sites/https___www.siouxvalleyccu.com_/www.siouxvalleyccu.com/images/2019_02_accounts.jpg	(from https://www.siouxvalleyccu.com/accounts.php)
07:32:31	79260/79260	---M--	200	added ('OK')	image/jpeg	etag:%221d2c6c73e7d41:0%22	https://www.siouxvalleyccu.com/images/2019_01_computer_office.jpg	C:/Users/adam/Documents/Sites/https___www.siouxvalleyccu.com_/www.siouxvalleyccu.com/images/2019_01_computer_office.jpg	(from https://www.siouxvalleyccu.com/eservices.php)
07:32:32	106284/106284	---M--	200	added ('OK')	image/png	etag:%2266db72fa-19f2c%22	https://cdn.oectours.com/media/cds/banks/6991/180338.png	C:/Users/adam/Documents/Sites/https___www.siouxvalleyccu.com_/cdn.oectours.com/media/cds/banks/6991/180338.png	(from https://www.siouxvalleyccu.com/eservices.php)
07:32:32	100758/100758	---M--	200	added ('OK')	image/png	etag:%2266db72f0-18996%22	https://cdn.oectours.com/media/cds/banks/6991/180340.png	C:/Users/adam/Documents/Sites/https___www.siouxvalleyccu.com_/cdn.oectours.com/media/cds/banks/6991/180340.png	(from https://www.siouxvalleyccu.com/eservices.php)
07:32:33	117379/117379	---M--	200	added ('OK')	image/png	etag:%2266db72e6-1ca83%22	https://cdn.oectours.com/media/cds/banks/6991/180345.png	C:/Users/adam/Documents/Sites/https___www.siouxvalleyccu.com_/cdn.oectours.com/media/cds/banks/6991/180345.png	(from https://www.siouxvalleyccu.com/eservices.php)
07:32:33	92177/92177	---M--	200	added ('OK')	image/png	etag:%2266db72da-16811%22	https://cdn.oectours.com/media/cds/banks/6991/180350.png	C:/Users/adam/Documents/Sites/https___www.siouxvalleyccu.com_/cdn.oectours.com/media/cds/banks/6991/180350.png	(from https://www.siouxvalleyccu.com/eservices.php)
07:32:34	67927/67927	---M--	200	added ('OK')	image/jpeg	etag:%22836616344e7d41:0%22	https://www.siouxvalleyccu.com/images/2019_02_services.jpg	C:/Users/adam/Documents/Sites/https___www.siouxvalleyccu.com_/www.siouxvalleyccu.com/images/2019_02_services.jpg	(from https://www.siouxvalleyccu.com/services.php)
07:32:35	21329/21329	---M--	200	added ('OK')	text/html	date:Wed,%2023%20Oct%202024%2014:32:34%20GMT	https://www.siouxvalleyccu.com/rates.php?e=1118	C:/Users/adam/Documents/Sites/https___www.siouxvalleyccu.com_/www.siouxvalleyccu.com/rates640b.html	(from https://www.siouxvalleyccu.com/rates.php?e=1119)
07:32:35	93/93	---M--	200	added ('OK')	application/javascript	etag:%22db708cb63e7d41:0%22	https://www.siouxvalleyccu.com/_inc/CalcParams.js	C:/Users/adam/Documents/Sites/https___www.siouxvalleyccu.com_/www.siouxvalleyccu.com/_inc/CalcParams.js	(from https://www.siouxvalleyccu.com/calculators.php)
07:32:36	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Oct%202024%2014:32:35%20GMT	https://www.siouxvalleyccu.com/csSimpleLoan.asp	C:/Users/adam/Documents/Sites/https___www.siouxvalleyccu.com_/www.siouxvalleyccu.com/csSimpleLoan.78.delayed	(from https://www.siouxvalleyccu.com/calculators.php)
07:32:37	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Oct%202024%2014:32:36%20GMT	https://www.siouxvalleyccu.com/csDuration.asp	C:/Users/adam/Documents/Sites/https___www.siouxvalleyccu.com_/www.siouxvalleyccu.com/csDuration.79.delayed	(from https://www.siouxvalleyccu.com/calculators.php)
07:32:38	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Oct%202024%2014:32:37%20GMT	https://www.siouxvalleyccu.com/csCarAffordability.asp	C:/Users/adam/Documents/Sites/https___www.siouxvalleyccu.com_/www.siouxvalleyccu.com/csCarAffordability.7a.delayed	(from https://www.siouxvalleyccu.com/calculators.php)
07:32:38	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Oct%202024%2014:32:37%20GMT	https://www.siouxvalleyccu.com/csSavings.asp	C:/Users/adam/Documents/Sites/https___www.siouxvalleyccu.com_/www.siouxvalleyccu.com/csSavings.7b.delayed	(from https://www.siouxvalleyccu.com/calculators.php)
07:32:39	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Oct%202024%2014:32:38%20GMT	https://www.siouxvalleyccu.com/csEducationFund.asp	C:/Users/adam/Documents/Sites/https___www.siouxvalleyccu.com_/www.siouxvalleyccu.com/csEducationFund.7c.delayed	(from https://www.siouxvalleyccu.com/calculators.php)
07:32:40	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Oct%202024%2014:32:39%20GMT	https://www.siouxvalleyccu.com/csEstateplanning.asp	C:/Users/adam/Documents/Sites/https___www.siouxvalleyccu.com_/www.siouxvalleyccu.com/csEstateplanning.7d.delayed	(from https://www.siouxvalleyccu.com/calculators.php)
07:32:40	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Oct%202024%2014:32:40%20GMT	https://www.siouxvalleyccu.com/csRetirementPlan.asp	C:/Users/adam/Documents/Sites/https___www.siouxvalleyccu.com_/www.siouxvalleyccu.com/csRetirementPlan.7e.delayed	(from https://www.siouxvalleyccu.com/calculators.php)
07:32:41	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Oct%202024%2014:32:40%20GMT	https://www.siouxvalleyccu.com/csIRA.asp	C:/Users/adam/Documents/Sites/https___www.siouxvalleyccu.com_/www.siouxvalleyccu.com/csIRA.7f.delayed	(from https://www.siouxvalleyccu.com/calculators.php)
07:32:42	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Oct%202024%2014:32:41%20GMT	https://www.siouxvalleyccu.com/csSurvivorneeds.asp	C:/Users/adam/Documents/Sites/https___www.siouxvalleyccu.com_/www.siouxvalleyccu.com/csSurvivorneeds.80.delayed	(from https://www.siouxvalleyccu.com/calculators.php)
07:32:42	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Oct%202024%2014:32:41%20GMT	https://www.siouxvalleyccu.com/csDisabilityIncome.asp	C:/Users/adam/Documents/Sites/https___www.siouxvalleyccu.com_/www.siouxvalleyccu.com/csDisabilityIncome.81.delayed	(from https://www.siouxvalleyccu.com/calculators.php)
07:32:43	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Oct%202024%2014:32:43%20GMT	https://www.siouxvalleyccu.com/csPension.asp	C:/Users/adam/Documents/Sites/https___www.siouxvalleyccu.com_/www.siouxvalleyccu.com/csPension.82.delayed	(from https://www.siouxvalleyccu.com/calculators.php)
07:32:44	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Oct%202024%2014:32:43%20GMT	https://www.siouxvalleyccu.com/csPension2.asp	C:/Users/adam/Documents/Sites/https___www.siouxvalleyccu.com_/www.siouxvalleyccu.com/csPension2.83.delayed	(from https://www.siouxvalleyccu.com/calculators.php)
07:32:44	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Oct%202024%2014:32:44%20GMT	https://www.siouxvalleyccu.com/csLeaseRate.asp	C:/Users/adam/Documents/Sites/https___www.siouxvalleyccu.com_/www.siouxvalleyccu.com/csLeaseRate.84.delayed	(from https://www.siouxvalleyccu.com/calculators.php)
07:32:45	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Oct%202024%2014:32:44%20GMT	https://www.siouxvalleyccu.com/csSimpleLease.asp	C:/Users/adam/Documents/Sites/https___www.siouxvalleyccu.com_/www.siouxvalleyccu.com/csSimpleLease.85.delayed	(from https://www.siouxvalleyccu.com/calculators.php)
07:32:46	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Oct%202024%2014:32:45%20GMT	https://www.siouxvalleyccu.com/csLease.asp	C:/Users/adam/Documents/Sites/https___www.siouxvalleyccu.com_/www.siouxvalleyccu.com/csLease.86.delayed	(from https://www.siouxvalleyccu.com/calculators.php)
07:32:46	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Oct%202024%2014:32:45%20GMT	https://www.siouxvalleyccu.com/csLeaseAmount.asp	C:/Users/adam/Documents/Sites/https___www.siouxvalleyccu.com_/www.siouxvalleyccu.com/csLeaseAmount.87.delayed	(from https://www.siouxvalleyccu.com/calculators.php)
07:32:47	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Oct%202024%2014:32:47%20GMT	https://www.siouxvalleyccu.com/csLeaseResidual.asp	C:/Users/adam/Documents/Sites/https___www.siouxvalleyccu.com_/www.siouxvalleyccu.com/csLeaseResidual.88.delayed	(from https://www.siouxvalleyccu.com/calculators.php)
07:32:48	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Oct%202024%2014:32:47%20GMT	https://www.siouxvalleyccu.com/csLeasePayment.asp	C:/Users/adam/Documents/Sites/https___www.siouxvalleyccu.com_/www.siouxvalleyccu.com/csLeasePayment.89.delayed	(from https://www.siouxvalleyccu.com/calculators.php)
07:32:48	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Oct%202024%2014:32:48%20GMT	https://www.siouxvalleyccu.com/csIRASavings.asp	C:/Users/adam/Documents/Sites/https___www.siouxvalleyccu.com_/www.siouxvalleyccu.com/csIRASavings.8a.delayed	(from https://www.siouxvalleyccu.com/calculators.php)
07:32:49	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Oct%202024%2014:32:49%20GMT	https://www.siouxvalleyccu.com/csRothIRASavings.asp	C:/Users/adam/Documents/Sites/https___www.siouxvalleyccu.com_/www.siouxvalleyccu.com/csRothIRASavings.8b.delayed	(from https://www.siouxvalleyccu.com/calculators.php)
07:32:50	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Oct%202024%2014:32:49%20GMT	https://www.siouxvalleyccu.com/csIRADeposit.asp	C:/Users/adam/Documents/Sites/https___www.siouxvalleyccu.com_/www.siouxvalleyccu.com/csIRADeposit.8c.delayed	(from https://www.siouxvalleyccu.com/calculators.php)
07:32:50	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Oct%202024%2014:32:50%20GMT	https://www.siouxvalleyccu.com/csRothIRADeposit.asp	C:/Users/adam/Documents/Sites/https___www.siouxvalleyccu.com_/www.siouxvalleyccu.com/csRothIRADeposit.8d.delayed	(from https://www.siouxvalleyccu.com/calculators.php)
07:32:51	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Oct%202024%2014:32:50%20GMT	https://www.siouxvalleyccu.com/csSpending.asp	C:/Users/adam/Documents/Sites/https___www.siouxvalleyccu.com_/www.siouxvalleyccu.com/csSpending.8e.delayed	(from https://www.siouxvalleyccu.com/calculators.php)
07:32:52	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Oct%202024%2014:32:51%20GMT	https://www.siouxvalleyccu.com/csSpendingWithdr.asp	C:/Users/adam/Documents/Sites/https___www.siouxvalleyccu.com_/www.siouxvalleyccu.com/csSpendingWithdr.8f.delayed	(from https://www.siouxvalleyccu.com/calculators.php)
07:32:52	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Oct%202024%2014:32:52%20GMT	https://www.siouxvalleyccu.com/csSpendingRate.asp	C:/Users/adam/Documents/Sites/https___www.siouxvalleyccu.com_/www.siouxvalleyccu.com/csSpendingRate.90.delayed	(from https://www.siouxvalleyccu.com/calculators.php)
07:32:53	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Oct%202024%2014:32:52%20GMT	https://www.siouxvalleyccu.com/csSpendingInitial.asp	C:/Users/adam/Documents/Sites/https___www.siouxvalleyccu.com_/www.siouxvalleyccu.com/csSpendingInitial.91.delayed	(from https://www.siouxvalleyccu.com/calculators.php)
07:32:54	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Oct%202024%2014:32:54%20GMT	https://www.siouxvalleyccu.com/csSpendingAmount.asp	C:/Users/adam/Documents/Sites/https___www.siouxvalleyccu.com_/www.siouxvalleyccu.com/csSpendingAmount.92.delayed	(from https://www.siouxvalleyccu.com/calculators.php)
07:32:55	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Oct%202024%2014:32:54%20GMT	https://www.siouxvalleyccu.com/csSaveMillion.asp	C:/Users/adam/Documents/Sites/https___www.siouxvalleyccu.com_/www.siouxvalleyccu.com/csSaveMillion.93.delayed	(from https://www.siouxvalleyccu.com/calculators.php)
07:32:55	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Oct%202024%2014:32:55%20GMT	https://www.siouxvalleyccu.com/csYield.asp	C:/Users/adam/Documents/Sites/https___www.siouxvalleyccu.com_/www.siouxvalleyccu.com/csYield.94.delayed	(from https://www.siouxvalleyccu.com/calculators.php)
07:32:56	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Oct%202024%2014:32:56%20GMT	https://www.siouxvalleyccu.com/csPresent.asp	C:/Users/adam/Documents/Sites/https___www.siouxvalleyccu.com_/www.siouxvalleyccu.com/csPresent.95.delayed	(from https://www.siouxvalleyccu.com/calculators.php)
07:32:56	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Oct%202024%2014:32:56%20GMT	https://www.siouxvalleyccu.com/csFuture.asp	C:/Users/adam/Documents/Sites/https___www.siouxvalleyccu.com_/www.siouxvalleyccu.com/csFuture.96.delayed	(from https://www.siouxvalleyccu.com/calculators.php)
07:32:57	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Oct%202024%2014:32:56%20GMT	https://www.siouxvalleyccu.com/csStock.asp	C:/Users/adam/Documents/Sites/https___www.siouxvalleyccu.com_/www.siouxvalleyccu.com/csStock.97.delayed	(from https://www.siouxvalleyccu.com/calculators.php)
07:32:58	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Oct%202024%2014:32:58%20GMT	https://www.siouxvalleyccu.com/csCostBase.asp	C:/Users/adam/Documents/Sites/https___www.siouxvalleyccu.com_/www.siouxvalleyccu.com/csCostBase.98.delayed	(from https://www.siouxvalleyccu.com/calculators.php)
07:32:58	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Oct%202024%2014:32:58%20GMT	https://www.siouxvalleyccu.com/csDeposit.asp	C:/Users/adam/Documents/Sites/https___www.siouxvalleyccu.com_/www.siouxvalleyccu.com/csDeposit.99.delayed	(from https://www.siouxvalleyccu.com/calculators.php)
07:32:59	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Oct%202024%2014:32:58%20GMT	https://www.siouxvalleyccu.com/csInterest.asp	C:/Users/adam/Documents/Sites/https___www.siouxvalleyccu.com_/www.siouxvalleyccu.com/csInterest.9a.delayed	(from https://www.siouxvalleyccu.com/calculators.php)
07:33:00	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Oct%202024%2014:32:59%20GMT	https://www.siouxvalleyccu.com/csLumpSum.asp	C:/Users/adam/Documents/Sites/https___www.siouxvalleyccu.com_/www.siouxvalleyccu.com/csLumpSum.9b.delayed	(from https://www.siouxvalleyccu.com/calculators.php)
07:33:00	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Oct%202024%2014:33:00%20GMT	https://www.siouxvalleyccu.com/csMustSave.asp	C:/Users/adam/Documents/Sites/https___www.siouxvalleyccu.com_/www.siouxvalleyccu.com/csMustSave.9c.delayed	(from https://www.siouxvalleyccu.com/calculators.php)
07:33:01	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Oct%202024%2014:33:00%20GMT	https://www.siouxvalleyccu.com/csMajorPurchase.asp	C:/Users/adam/Documents/Sites/https___www.siouxvalleyccu.com_/www.siouxvalleyccu.com/csMajorPurchase.9d.delayed	(from https://www.siouxvalleyccu.com/calculators.php)
07:33:02	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Oct%202024%2014:33:01%20GMT	https://www.siouxvalleyccu.com/csDoubleMoney.asp	C:/Users/adam/Documents/Sites/https___www.siouxvalleyccu.com_/www.siouxvalleyccu.com/csDoubleMoney.9e.delayed	(from https://www.siouxvalleyccu.com/calculators.php)
07:33:02	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Oct%202024%2014:33:02%20GMT	https://www.siouxvalleyccu.com/csCostofDying.asp	C:/Users/adam/Documents/Sites/https___www.siouxvalleyccu.com_/www.siouxvalleyccu.com/csCostofDying.9f.delayed	(from https://www.siouxvalleyccu.com/calculators.php)
07:33:03	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Oct%202024%2014:33:02%20GMT	https://www.siouxvalleyccu.com/csAssetAllocation.asp	C:/Users/adam/Documents/Sites/https___www.siouxvalleyccu.com_/www.siouxvalleyccu.com/csAssetAllocation.a0.delayed	(from https://www.siouxvalleyccu.com/calculators.php)
07:33:04	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Oct%202024%2014:33:04%20GMT	https://www.siouxvalleyccu.com/csInsVsTaxable.asp	C:/Users/adam/Documents/Sites/https___www.siouxvalleyccu.com_/www.siouxvalleyccu.com/csInsVsTaxable.a1.delayed	(from https://www.siouxvalleyccu.com/calculators.php)
07:33:05	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Oct%202024%2014:33:05%20GMT	https://www.siouxvalleyccu.com/csRefinance.asp	C:/Users/adam/Documents/Sites/https___www.siouxvalleyccu.com_/www.siouxvalleyccu.com/csRefinance.a2.delayed	(from https://www.siouxvalleyccu.com/calculators.php)
